,img,exp_val,clus_pred,max rec,treshold,kern_size,text,clus-error,Notes,delta_bacche_abs,delta_bacche,stridex,stridey
0,count_26_153_2019_10_02_4864_456_4256.png,26,57.0,60.0,0.37,288.0,the number of berries,1.1923076923076923,,31.0,-31.0,50.0,50.0
0,count_26_154_2019_10_02_4864_00_4256.png,26,11.0,60.0,0.37,288.0,the number of berries,0.5769230769230769,,15.0,15.0,50.0,50.0
0,count_26_156_2019_10_02_4864_00_3648.png,26,2.0,60.0,0.37,288.0,the number of berries,0.9230769230769231,,24.0,24.0,50.0,50.0
0,count_26_158_2019_10_02_4864_00_00.png,26,12.0,60.0,0.37,288.0,the number of berries,0.5384615384615384,,14.0,14.0,50.0,50.0
0,count_26_158_2019_10_02_4864_1824_608.png,26,46.0,60.0,0.37,288.0,the number of berries,0.7692307692307693,,20.0,-20.0,50.0,50.0
0,count_26_159_2019_10_02_4864_00_00.png,26,14.0,60.0,0.37,288.0,the number of berries,0.46153846153846156,,12.0,12.0,50.0,50.0
0,count_26_159_2019_10_02_4864_00_2432.png,26,13.0,60.0,0.37,288.0,the number of berries,0.5,,13.0,13.0,50.0,50.0
0,count_26_159_2019_10_02_4864_3192_1824.png,26,69.0,60.0,0.37,288.0,the number of berries,1.6538461538461537,,43.0,-43.0,50.0,50.0
0,count_26_159_2019_10_02_4864_456_608.png,26,16.0,60.0,0.37,288.0,the number of berries,0.38461538461538464,,10.0,10.0,50.0,50.0
0,count_26_162_2019_10_02_4864_2280_608.png,26,91.0,60.0,0.37,288.0,the number of berries,2.5,,65.0,-65.0,50.0,50.0
0,count_26_163_2019_10_02_4864_1824_608.png,26,72.0,60.0,0.37,288.0,the number of berries,1.7692307692307692,,46.0,-46.0,50.0,50.0
0,count_26_164_2019_10_02_4864_1824_3648.png,26,99.0,60.0,0.37,288.0,the number of berries,2.8076923076923075,,73.0,-73.0,50.0,50.0
0,count_26_167_2019_10_02_4864_2280_608.png,26,59.0,60.0,0.37,288.0,the number of berries,1.2692307692307692,,33.0,-33.0,50.0,50.0
0,count_26_271_2019_09_11_4864_00_4256.png,26,49.0,60.0,0.37,288.0,the number of berries,0.8846153846153846,,23.0,-23.0,50.0,50.0
0,count_26_299_2019_09_11_4864_2280_3648.png,26,17.0,60.0,0.37,288.0,the number of berries,0.34615384615384615,,9.0,9.0,50.0,50.0
0,count_26_317_2019_09_11_4864_2280_4256.png,26,87.0,60.0,0.37,288.0,the number of berries,2.3461538461538463,,61.0,-61.0,50.0,50.0
0,count_26_323_2019_09_11_4864_2736_3648.png,26,142.0,60.0,0.37,288.0,the number of berries,4.461538461538462,,116.0,-116.0,50.0,50.0
0,count_26_325_2019_09_11_4864_00_1216.png,26,26.0,60.0,0.37,288.0,the number of berries,0.0,,0.0,0.0,50.0,50.0
0,count_26_333_2019_09_11_4864_2280_608.png,26,65.0,60.0,0.37,288.0,the number of berries,1.5,,39.0,-39.0,50.0,50.0
0,count_26_334_2019_09_11_4864_1368_3648.png,26,88.0,60.0,0.37,288.0,the number of berries,2.3846153846153846,,62.0,-62.0,50.0,50.0
0,count_27_110_2019_10_02_4864_1824_608.png,27,101.0,60.0,0.37,288.0,the number of berries,2.740740740740741,,74.0,-74.0,50.0,50.0
0,count_27_112_2019_10_02_4864_456_4256.png,27,55.0,60.0,0.37,288.0,the number of berries,1.037037037037037,,28.0,-28.0,50.0,50.0
0,count_27_114_2019_10_02_4864_2280_2432.png,27,77.0,60.0,0.37,288.0,the number of berries,1.8518518518518519,,50.0,-50.0,50.0,50.0
0,count_27_115_2019_10_02_4864_00_1824.png,27,60.0,60.0,0.37,288.0,the number of berries,1.2222222222222223,,33.0,-33.0,50.0,50.0
0,count_27_115_2019_10_02_4864_2280_1216.png,27,70.0,60.0,0.37,288.0,the number of berries,1.5925925925925926,,43.0,-43.0,50.0,50.0
0,count_27_116_2019_10_02_4864_1368_1824.png,27,67.0,60.0,0.37,288.0,the number of berries,1.4814814814814814,,40.0,-40.0,50.0,50.0
0,count_27_117_2019_10_02_4864_00_00.png,27,26.0,60.0,0.37,288.0,the number of berries,0.037037037037037035,,1.0,1.0,50.0,50.0
0,count_27_118_2019_10_02_4864_2736_3040.png,27,48.0,60.0,0.37,288.0,the number of berries,0.7777777777777778,,21.0,-21.0,50.0,50.0
0,count_27_119_2019_10_02_4864_00_608.png,27,116.0,60.0,0.37,288.0,the number of berries,3.2962962962962963,,89.0,-89.0,50.0,50.0
0,count_27_119_2019_10_02_4864_912_00.png,27,39.0,60.0,0.37,288.0,the number of berries,0.4444444444444444,,12.0,-12.0,50.0,50.0
0,count_27_121_2019_10_02_4864_00_608.png,27,41.0,60.0,0.37,288.0,the number of berries,0.5185185185185185,,14.0,-14.0,50.0,50.0
0,count_27_121_2019_10_02_4864_3192_3648.png,27,48.0,60.0,0.37,288.0,the number of berries,0.7777777777777778,,21.0,-21.0,50.0,50.0
0,count_27_122_2019_10_02_4864_1368_00.png,27,55.0,60.0,0.37,288.0,the number of berries,1.037037037037037,,28.0,-28.0,50.0,50.0
0,count_27_122_2019_10_02_4864_2280_608.png,27,61.0,60.0,0.37,288.0,the number of berries,1.2592592592592593,,34.0,-34.0,50.0,50.0
0,count_27_124_2019_10_02_4864_00_1824.png,27,27.0,60.0,0.37,288.0,the number of berries,0.0,,0.0,0.0,50.0,50.0
0,count_27_124_2019_10_02_4864_00_608.png,27,9.0,60.0,0.37,288.0,the number of berries,0.6666666666666666,,18.0,18.0,50.0,50.0
0,count_27_124_2019_10_02_4864_1368_1216.png,27,40.0,60.0,0.37,288.0,the number of berries,0.48148148148148145,,13.0,-13.0,50.0,50.0
0,count_27_124_2019_10_02_4864_3192_1216.png,27,65.0,60.0,0.37,288.0,the number of berries,1.4074074074074074,,38.0,-38.0,50.0,50.0
0,count_27_125_2019_10_02_4864_2736_1216.png,27,119.0,60.0,0.37,288.0,the number of berries,3.4074074074074074,,92.0,-92.0,50.0,50.0
0,count_27_126_2019_10_02_4864_2736_1216.png,27,162.0,60.0,0.37,288.0,the number of berries,5.0,,135.0,-135.0,50.0,50.0
0,count_27_126_2019_10_02_4864_3192_1824.png,27,60.0,60.0,0.37,288.0,the number of berries,1.2222222222222223,,33.0,-33.0,50.0,50.0
0,count_27_127_2019_10_02_4864_456_608.png,27,18.0,60.0,0.37,288.0,the number of berries,0.3333333333333333,,9.0,9.0,50.0,50.0
0,count_27_127_2019_10_02_4864_912_1216.png,27,41.0,60.0,0.37,288.0,the number of berries,0.5185185185185185,,14.0,-14.0,50.0,50.0
0,count_27_127_2019_10_02_4864_912_4256.png,27,31.0,60.0,0.37,288.0,the number of berries,0.14814814814814814,,4.0,-4.0,50.0,50.0
0,count_27_128_2019_10_02_4864_3192_1824.png,27,69.0,60.0,0.37,288.0,the number of berries,1.5555555555555556,,42.0,-42.0,50.0,50.0
0,count_27_129_2019_10_02_4864_1824_3648.png,27,86.0,60.0,0.37,288.0,the number of berries,2.185185185185185,,59.0,-59.0,50.0,50.0
0,count_27_130_2019_10_02_4864_3192_1216.png,27,33.0,60.0,0.37,288.0,the number of berries,0.2222222222222222,,6.0,-6.0,50.0,50.0
0,count_27_132_2019_10_02_4864_1824_4256.png,27,14.0,60.0,0.37,288.0,the number of berries,0.48148148148148145,,13.0,13.0,50.0,50.0
0,count_27_132_2019_10_02_4864_3192_3040.png,27,6.0,60.0,0.37,288.0,the number of berries,0.7777777777777778,,21.0,21.0,50.0,50.0
0,count_27_132_2019_10_02_4864_456_4256.png,27,24.0,60.0,0.37,288.0,the number of berries,0.1111111111111111,,3.0,3.0,50.0,50.0
0,count_27_134_2019_10_02_4864_456_608.png,27,103.0,60.0,0.37,288.0,the number of berries,2.814814814814815,,76.0,-76.0,50.0,50.0
0,count_27_135_2019_10_02_4864_1824_608.png,27,35.0,60.0,0.37,288.0,the number of berries,0.2962962962962963,,8.0,-8.0,50.0,50.0
0,count_27_136_2019_10_02_4864_1368_1216.png,27,41.0,60.0,0.37,288.0,the number of berries,0.5185185185185185,,14.0,-14.0,50.0,50.0
0,count_27_136_2019_10_02_4864_1368_1824.png,27,67.0,60.0,0.37,288.0,the number of berries,1.4814814814814814,,40.0,-40.0,50.0,50.0
0,count_27_136_2019_10_02_4864_456_1216.png,27,84.0,60.0,0.37,288.0,the number of berries,2.111111111111111,,57.0,-57.0,50.0,50.0
0,count_27_136_2019_10_02_4864_912_1216.png,27,33.0,60.0,0.37,288.0,the number of berries,0.2222222222222222,,6.0,-6.0,50.0,50.0
0,count_27_137_2019_10_02_4864_1368_3648.png,27,69.0,60.0,0.37,288.0,the number of berries,1.5555555555555556,,42.0,-42.0,50.0,50.0
0,count_27_138_2019_10_02_4864_1368_1216.png,27,83.0,60.0,0.37,288.0,the number of berries,2.074074074074074,,56.0,-56.0,50.0,50.0
0,count_27_138_2019_10_02_4864_1824_4256.png,27,83.0,60.0,0.37,288.0,the number of berries,2.074074074074074,,56.0,-56.0,50.0,50.0
0,count_27_139_2019_10_02_4864_3192_3648.png,27,17.0,60.0,0.37,288.0,the number of berries,0.37037037037037035,,10.0,10.0,50.0,50.0
0,count_27_140_2019_10_02_4864_2280_608.png,27,78.0,60.0,0.37,288.0,the number of berries,1.8888888888888888,,51.0,-51.0,50.0,50.0
0,count_27_141_2019_10_02_4864_1368_3648.png,27,89.0,60.0,0.37,288.0,the number of berries,2.2962962962962963,,62.0,-62.0,50.0,50.0
0,count_27_142_2019_10_02_4864_2280_608.png,27,40.0,60.0,0.37,288.0,the number of berries,0.48148148148148145,,13.0,-13.0,50.0,50.0
0,count_27_144_2019_10_02_4864_2280_1216.png,27,56.0,60.0,0.37,288.0,the number of berries,1.0740740740740742,,29.0,-29.0,50.0,50.0
0,count_27_144_2019_10_02_4864_2736_1824.png,27,27.0,60.0,0.37,288.0,the number of berries,0.0,,0.0,0.0,50.0,50.0
0,count_27_146_2019_10_02_4864_456_3040.png,27,116.0,60.0,0.37,288.0,the number of berries,3.2962962962962963,,89.0,-89.0,50.0,50.0
0,count_27_147_2019_10_02_4864_2736_3040.png,27,15.0,60.0,0.37,288.0,the number of berries,0.4444444444444444,,12.0,12.0,50.0,50.0
0,count_27_147_2019_10_02_4864_3192_1216.png,27,104.0,60.0,0.37,288.0,the number of berries,2.8518518518518516,,77.0,-77.0,50.0,50.0
0,count_27_148_2019_10_02_4864_3192_3648.png,27,22.0,60.0,0.37,288.0,the number of berries,0.18518518518518517,,5.0,5.0,50.0,50.0
0,count_27_148_2019_10_02_4864_912_3040.png,27,77.0,60.0,0.37,288.0,the number of berries,1.8518518518518519,,50.0,-50.0,50.0,50.0
0,count_27_149_2019_10_02_4864_1368_1216.png,27,58.0,60.0,0.37,288.0,the number of berries,1.1481481481481481,,31.0,-31.0,50.0,50.0
0,count_27_149_2019_10_02_4864_912_3040.png,27,67.0,60.0,0.37,288.0,the number of berries,1.4814814814814814,,40.0,-40.0,50.0,50.0
0,count_27_151_2019_10_02_4864_912_3040.png,27,59.0,60.0,0.37,288.0,the number of berries,1.1851851851851851,,32.0,-32.0,50.0,50.0
0,count_27_153_2019_10_02_4864_2280_3040.png,27,44.0,60.0,0.37,288.0,the number of berries,0.6296296296296297,,17.0,-17.0,50.0,50.0
0,count_27_154_2019_10_02_4864_3192_3648.png,27,30.0,60.0,0.37,288.0,the number of berries,0.1111111111111111,,3.0,-3.0,50.0,50.0
0,count_27_155_2019_10_02_4864_1824_3648.png,27,66.0,60.0,0.37,288.0,the number of berries,1.4444444444444444,,39.0,-39.0,50.0,50.0
0,count_27_156_2019_10_02_4864_1368_00.png,27,59.0,60.0,0.37,288.0,the number of berries,1.1851851851851851,,32.0,-32.0,50.0,50.0
0,count_27_161_2019_10_02_4864_456_4256.png,27,123.0,60.0,0.37,288.0,the number of berries,3.5555555555555554,,96.0,-96.0,50.0,50.0
0,count_27_163_2019_10_02_4864_00_1824.png,27,41.0,60.0,0.37,288.0,the number of berries,0.5185185185185185,,14.0,-14.0,50.0,50.0
0,count_27_163_2019_10_02_4864_3192_1216.png,27,134.0,60.0,0.37,288.0,the number of berries,3.962962962962963,,107.0,-107.0,50.0,50.0
0,count_27_163_2019_10_02_4864_456_3040.png,27,127.0,60.0,0.37,288.0,the number of berries,3.7037037037037037,,100.0,-100.0,50.0,50.0
0,count_27_163_2019_10_02_4864_456_608.png,27,67.0,60.0,0.37,288.0,the number of berries,1.4814814814814814,,40.0,-40.0,50.0,50.0
0,count_27_165_2019_10_02_4864_2280_2432.png,27,52.0,60.0,0.37,288.0,the number of berries,0.9259259259259259,,25.0,-25.0,50.0,50.0
0,count_27_165_2019_10_02_4864_2736_00.png,27,112.0,60.0,0.37,288.0,the number of berries,3.1481481481481484,,85.0,-85.0,50.0,50.0
0,count_27_165_2019_10_02_4864_912_3040.png,27,24.0,60.0,0.37,288.0,the number of berries,0.1111111111111111,,3.0,3.0,50.0,50.0
0,count_27_307_2019_09_11_4864_2280_3648.png,27,78.0,60.0,0.37,288.0,the number of berries,1.8888888888888888,,51.0,-51.0,50.0,50.0
0,count_27_311_2019_09_11_4864_456_1216.png,27,51.0,60.0,0.37,288.0,the number of berries,0.8888888888888888,,24.0,-24.0,50.0,50.0
